1	930	2288
1	160	457
1	2580	4861
1	320	912
1	170	456
1	320	912
1	310	914
1	0	0
1	1110	2743
1	2550	4848
1	650	1822
1	330	910
1	320	912
1	480	1365
1	170	455
1	160	455
1	160	455
1	160	455
1	160	455
1	0	0
1	160	455
1	170	455
1	160	455
1	490	1365
1	320	910
1	320	910
1	160	455
1	160	455
1	330	910
1	160	455
1	160	455
1	160	455
1	160	455
1	170	455
1	160	455
1	320	912
1	0	0
1	1460	4131
1	320	910
1	160	455
1	320	910
1	330	910
1	0	0
1	160	455
1	160	455
1	170	455
1	160	455
1	320	910
1	2510	4787
1	1550	3644
1	1090	2730
1	320	908
1	0	0
1	170	454
1	160	454
1	320	908
1	330	910
1	0	0
1	160	454
1	610	1359
1	160	454
1	160	454
1	160	454
1	0	0
1	160	454
1	330	908
1	160	454
1	0	0
1	320	910
1	160	454
1	320	908
1	160	454
1	0	0
1	0	0
1	170	454
1	320	908
1	320	908
1	160	454
1	170	454
1	160	454
1	160	454
1	160	454
1	160	454
1	320	908
1	160	454
1	160	454
1	160	454
1	320	908
1	160	454
1	2400	4732
1	320	908
1	320	908
1	610	1356
1	160	453
1	160	453
1	0	0
1	160	453
1	160	453
1	160	453
1	160	453
1	170	453
1	160	453
1	160	453
1	150	453
1	160	453
1	320	908
1	160	453
1	320	906
1	160	453
1	160	453
1	160	453
1	160	453
1	320	908
1	320	908
1	160	453
1	160	453
1	600	1355
1	160	453
1	160	453
1	160	453
1	160	453
1	330	906
1	160	453
1	320	906
1	160	453
1	160	453
1	0	0
1	160	453
1	0	0
1	320	906
1	0	0
1	160	453
1	0	0
1	480	1361
1	0	0
1	160	453
1	610	1354
1	160	453
1	0	0
1	150	453
1	160	453
1	160	453
1	0	0
1	160	453
1	150	453
1	10	0
1	470	1361
1	160	453
1	760	1808
1	480	1359
1	160	453
1	160	453
1	0	0
1	320	906
1	150	453
1	160	453
1	160	453
1	160	453
1	160	453
1	160	453
1	600	1352
1	0	0
1	0	0
1	2330	4648
1	2320	4647
1	760	1800
1	310	902
1	160	451
1	160	451
1	160	451
1	160	451
1	0	0
1	150	451
1	320	904
1	160	451
